watch_id,user_id,movie_id,watch_date,watch_time_minutes,completion_percentage,liked,recommendation_score
8984,9722,4343,2026-03-02,9,22.9,0,6.51
8985,8663,9631,2025-07-20,1,4.15,0,0
8986,4299,3965,2025-01-13,2,1.86,1,13.79
8987,6320,8411,2025-08-17,17,15.46,0,0.19
8988,1787,879,2024-06-13,58,46.45,1,52.67
8989,7302,7520,2025-04-12,135,76.06,1,72.93
8990,1485,4095,2020-09-23,32,39.32,0,33.05
8991,6705,5738,2023-08-21,30,37.06,0,24.34
8992,1895,8343,2025-10-13,3,4.23,0,11.89
8993,4846,7325,2026-06-12,16,16.86,1,32.35
8994,3163,2514,2023-04-05,69,49.24,0,37.07
8995,912,8290,2026-05-28,107,90.67,1,71.99
8996,7179,5403,2022-02-13,67,47.51,1,41.46
8997,2639,6448,2025-04-01,58,81,1,75.47
8998,273,2384,2023-09-17,32,78.92,1,63.74
8999,4177,4892,2026-02-22,43,68.68,1,53.74
9000,8372,2405,2026-04-01,39,40.22,1,49.5
9001,720,9245,2024-04-22,44,76.68,1,66.31
9002,2265,6190,2026-04-13,100,79.38,1,65.68
9003,2202,3877,2026-01-13,42,37.79,0,13.52
9004,1684,6783,2025-08-07,4,5.16,0,8.78
9005,6221,4970,2022-05-21,1,3.02,0,10.32
9006,9793,5421,2022-05-28,31,59.27,0,36.62
9007,9680,3150,2026-03-31,40,43.88,0,35.3
9008,1629,3235,2025-08-23,49,37.86,0,27.51
9009,5736,7469,2023-08-12,14,23.53,0,13.54
9010,4164,9647,2026-01-29,40,62.23,0,39.83
9011,2490,6686,2025-12-22,51,76.77,0,55.73
9012,7587,2401,2025-05-21,18,77.94,1,62.81
9013,8958,5409,2025-05-30,35,35.52,1,40.8
9014,8060,8625,2025-02-16,108,60.11,1,50.81
9015,9772,5706,2024-12-11,5,11.84,0,6.05
9016,9305,6944,2024-08-29,51,80.78,1,60.01
9017,3557,2280,2025-09-03,57,56.03,1,58.83
9018,1745,9662,2023-08-22,21,29.15,0,19.69
9019,541,7799,2025-06-30,6,19.67,1,32.67
9020,3287,1519,2024-07-12,15,11.7,0,13.09
9021,3447,5299,2024-07-13,155,96.14,0,53.53
9022,1305,2542,2023-11-27,8,11.77,0,8.28
9023,7653,2746,2026-06-27,78,45.55,0,36.04
9024,2649,5784,2019-12-12,78,48.67,1,47.16
9025,6922,3877,2023-05-03,11,8.63,1,34.23
9026,8966,5289,2022-05-07,9,38.78,1,47.91
9027,8907,5106,2023-05-13,32,73.46,0,39.36
9028,3534,744,2023-01-28,26,94.12,1,68.26
9029,7939,7203,2026-04-19,50,89.53,1,82.71
9030,5782,9899,2024-11-08,6,15.75,0,1.08
9031,530,6637,2026-06-18,5,5.22,0,0
9032,6110,4024,2025-04-08,21,80.66,1,67.24
9033,4643,7342,2024-05-05,20,45.69,0,19.63
9034,5644,9863,2025-10-28,84,90.8,1,72.19
9035,5005,1343,2026-05-06,20,99.5,1,86.42
9036,3285,9827,2025-09-10,70,48.57,1,49.14
9037,5682,9629,2025-08-27,45,35.45,0,17.04
9038,9552,4168,2025-06-22,134,91.32,0,47.56
9039,1518,8263,2025-11-22,61,41.63,0,24.11
9040,4677,1163,2024-10-27,3,1.65,0,0
9041,6816,496,2026-02-08,7,9.25,0,4.44
9042,206,5719,2025-12-08,30,77.67,1,69.05
9043,2441,6364,2024-11-27,68,71.88,1,62.39
9044,6595,7228,2024-11-15,23,98.74,1,84.69
9045,4028,4699,2025-11-29,3,5.72,0,3.29
9046,1083,9629,2025-04-22,37,30.23,1,30.15
9047,1127,6855,2025-10-07,40,64.12,0,42.53
9048,3610,3159,2025-11-28,2,3.03,0,0
9049,1828,1778,2026-06-28,109,63.66,1,49.18
9050,1554,7514,2026-04-27,80,90.2,1,79.72
9051,5723,6249,2021-03-04,25,15.29,0,10.15
9052,5360,5566,2021-04-30,48,36.53,1,33.49
9053,3093,4025,2026-04-08,19,52.7,1,49.93
9054,7930,8472,2026-03-25,86,68.63,0,38.99
9055,2123,7375,2026-06-02,73,65.24,1,54.1
9056,3074,3650,2026-03-22,12,9.61,1,22.55
9057,2582,2657,2025-05-13,7,9.13,0,9.87
9058,9671,4026,2023-10-26,15,18.39,0,16.09
9059,4742,8387,2025-03-13,53,70.24,1,57.54
9060,6878,3287,2025-05-15,31,56.86,1,47.9
9061,2122,3782,2026-04-03,16,13.33,1,33.64
9062,5326,74,2026-06-26,1,1.04,1,15.71
9063,2088,799,2024-11-10,40,81.19,1,73.6
9064,3507,620,2020-03-25,2,1.55,0,0
9065,9938,7832,2025-01-15,1,1.05,0,0
9066,9088,6798,2022-12-18,94,98.74,1,86.82
9067,5482,2948,2021-12-24,105,80.97,0,46.26
9068,2299,1946,2026-01-01,122,68.34,1,56.33
9069,5340,2077,2026-01-27,33,19.65,0,15.13
9070,3069,341,2025-01-23,15,49,1,52.1
9071,2233,6673,2023-03-25,11,8.02,1,23.23
9072,3456,7607,2025-11-18,32,18.9,1,31.31
9073,5285,2937,2021-11-10,52,70.04,0,37.79
9074,8930,4961,2025-11-27,66,46.99,0,27.46
9075,683,9373,2023-08-15,7,4.76,0,4.69
9076,3670,6906,2025-04-10,110,69.39,1,53.26
9077,51,231,2023-02-13,61,82.89,0,43.92
9078,5917,4583,2026-05-25,141,98.89,0,56.55
9079,7451,4243,2023-12-21,10,12.24,1,35
9080,9166,9397,2022-10-18,36,45.37,0,21.8
9081,3907,296,2025-03-09,7,5.71,0,0
9082,9719,1003,2024-12-21,33,58.2,1,46.15
9083,6174,5949,2025-07-20,95,68.47,0,32.08
9084,7711,6059,2024-06-04,61,52.28,0,24.69
9085,7439,752,2024-08-26,102,70.41,0,47.67
9086,6028,7306,2026-03-23,166,92.31,1,79.4
9087,4926,3902,2026-02-21,36,37.48,0,16.12
9088,9377,6337,2026-02-23,20,94.93,1,86.29
9089,8736,4022,2024-05-12,15,8.24,1,26.31
9090,7217,7420,2026-06-28,13,8.89,0,13.51
9091,5835,7392,2021-08-30,8,10.2,0,6.19
9092,8602,5219,2023-03-30,39,98.62,1,75.38
9093,619,5454,2024-04-19,20,11,1,23.81
9094,5624,7257,2026-04-20,15,28.09,1,43.69
9095,4131,7029,2023-09-24,7,6.79,0,12.63
9096,2639,3464,2025-07-16,16,44.6,1,55.22
9097,4803,2271,2025-09-23,46,30.14,1,44
9098,6482,6522,2026-05-15,21,35.89,0,21.16
9099,872,1380,2023-02-17,9,10.14,0,11.42
9100,8241,6623,2024-01-28,57,36.09,0,20.3
9101,5998,5663,2024-04-30,51,43.27,0,35.81
9102,4454,1278,2024-01-13,101,70.54,1,54.01
9103,2622,788,2026-05-15,2,1.39,0,0
9104,9127,8965,2026-06-20,71,53.25,1,57.8
9105,6264,376,2021-08-09,22,15.58,0,3.91
9106,2426,8091,2023-12-27,127,74.39,1,65.31
9107,3920,8031,2024-02-18,17,46.87,1,52.61
9108,7403,5533,2025-12-24,72,43.44,1,38.41
9109,6660,479,2026-05-27,8,6.4,0,0
9110,2265,3823,2024-02-10,37,88.73,1,73.85
9111,7045,7269,2026-02-01,3,4.58,0,0
9112,4955,1135,2022-03-17,26,16.18,1,19.85
9113,5516,3030,2025-10-05,8,32.57,0,19.55
9114,4222,5953,2026-03-05,13,7.57,0,1.54
9115,9585,8219,2025-10-19,53,84.4,0,54.35
9116,5172,5603,2024-08-28,3,7.13,1,25.38
9117,7536,468,2026-06-19,168,99.85,1,84.09
9118,1876,6599,2025-12-23,55,53.82,1,61.46
9119,6669,988,2026-03-31,46,47.55,0,33.83
9120,3693,615,2025-06-21,77,67.11,1,68.64
9121,3520,3715,2026-02-26,54,66.02,0,37.89
9122,120,7633,2026-03-23,28,18.92,0,7.78
9123,1251,605,2024-01-12,95,63.15,1,59.67
9124,6752,1519,2024-12-18,77,68.87,1,65.76
9125,637,7803,2024-11-16,148,92.41,1,85.02
9126,6530,8315,2024-05-31,29,97.76,1,78.94
9127,7801,9696,2025-05-06,153,95.87,1,74.26
9128,4822,8625,2026-06-30,15,44.87,1,50.05
9129,1878,9748,2026-06-24,39,38.33,1,39.9
9130,242,7320,2026-05-29,35,65.67,1,57.87
9131,7464,2905,2024-08-22,14,13.58,0,1.75
9132,6711,6838,2023-09-15,15,60.11,1,60.81
9133,157,6854,2025-02-12,22,31.81,0,12.04
9134,429,5031,2026-01-04,2,2.37,0,0.5
9135,8449,9717,2025-08-20,34,93.21,0,50.83
9136,5668,7209,2020-11-28,45,26.63,0,23.8
9137,2612,9680,2023-05-30,22,12.92,0,11.04
9138,6224,9279,2024-08-19,38,60.06,0,33.23
9139,3297,7233,2026-06-17,10,15.71,0,11.05
9140,1671,1508,2023-05-30,6,8.07,0,11.81
9141,4876,3638,2026-01-29,42,27.44,0,22.35
9142,7751,4372,2025-09-27,163,98.43,1,73.66
9143,6522,2218,2022-02-06,68,68.48,1,65.94
9144,6986,6128,2021-10-07,92,56.4,0,40.49
9145,1304,1378,2025-11-22,32,66.82,1,60.35
9146,4160,3350,2024-07-15,6,23.25,0,8.87
9147,2864,566,2025-01-28,12,6.95,0,0
9148,1418,7446,2024-01-07,23,26.31,0,12.15
9149,9744,6218,2025-05-24,20,23.53,1,29.91
9150,1130,4921,2025-10-08,74,62.72,1,49.49
9151,1660,4978,2025-05-25,11,6.54,0,7.75
9152,695,7959,2024-07-07,16,22.06,0,14.73
9153,3353,7705,2026-04-24,54,83.74,0,40.25
9154,392,2993,2026-05-21,50,66.7,0,42.83
9155,8467,3602,2024-10-17,41,23.85,0,22.88
9156,9206,3079,2025-05-02,6,24.37,1,28.12
9157,5123,2455,2026-01-31,50,52.59,0,39.96
9158,2033,836,2021-09-09,6,13.74,0,4.98
9159,1969,8513,2022-05-06,126,73.42,1,55.22
9160,5203,1049,2026-01-30,33,71.84,1,70.86
9161,222,3284,2024-05-23,26,61.69,0,39.04
9162,3754,8416,2025-06-06,113,71.27,0,43.12
9163,6192,2626,2025-12-12,82,78.44,1,68.17
9164,9485,7714,2026-03-14,72,87.71,0,61.92
9165,7409,7939,2026-04-29,10,33.98,0,21.67
9166,9677,2614,2025-01-31,104,79.9,0,45.63
9167,9712,557,2024-10-04,108,76.49,1,70.61
9168,8794,2057,2026-02-09,4,5.11,1,26.19
9169,3465,6807,2024-06-25,100,83.16,1,62.05
9170,6528,667,2025-04-06,7,5.84,0,6.06
9171,6324,5019,2026-05-22,67,48.27,0,20.4
9172,1316,9323,2026-05-20,86,49.85,0,38.43
9173,6989,8678,2024-09-16,1,6.27,0,0.37
9174,2870,9559,2024-12-26,59,81.36,1,59.46
9175,5147,2877,2022-05-29,79,49.16,0,20.18
9176,7484,9742,2022-07-12,101,85.44,1,79.82
9177,747,317,2025-06-05,83,90.2,1,72.89
9178,793,8686,2025-09-27,28,63.76,1,59.45
9179,9279,6766,2026-06-23,50,31.68,0,27.14
9180,7890,7885,2023-02-08,63,38.63,0,13.21
9181,1412,9301,2026-03-15,41,80.75,0,46.7
9182,8923,3279,2024-06-08,158,90.74,1,65.94
9183,7461,9216,2023-06-03,41,68.59,1,67.93
9184,2068,4015,2026-03-11,54,53.47,1,57.39
9185,5950,9772,2026-06-24,53,82.59,0,46.47
9186,3380,7354,2021-09-01,92,59,0,38.95
9187,5903,2345,2022-09-17,36,43.2,0,22.57
9188,587,3114,2026-06-05,96,74.7,1,57.08
9189,6128,1001,2025-03-18,42,31.6,0,25.08
9190,9638,1357,2026-06-24,11,54.44,0,28.72
9191,9311,2858,2024-08-22,58,33.19,1,45.79
9192,5348,5952,2023-09-27,39,38.23,1,44.55
9193,7750,6195,2026-06-10,86,90.04,1,66.79
9194,4448,5112,2023-10-12,6,28.36,0,7.41
9195,3823,2471,2026-02-24,14,69.4,1,53.72
9196,2955,9891,2026-02-14,14,8.24,1,16.17
9197,2666,6527,2026-06-18,104,58.52,0,34.94
9198,259,2202,2026-06-05,72,64.64,0,43.99
9199,8956,8119,2024-07-02,10,37.49,0,22.9
9200,9717,2475,2026-04-29,5,9.9,0,15.84
9201,4187,433,2023-08-26,4,15.79,0,1.11
9202,7648,5875,2025-09-25,88,66.06,0,36.74
9203,5027,1536,2025-09-06,142,83.77,1,71.31
9204,8992,5153,2024-12-10,6,5.16,0,1.74
9205,7449,8520,2025-08-30,17,87,1,79.05
9206,8661,3471,2025-01-27,26,20.55,0,17.72
9207,8199,2330,2026-06-22,85,71.37,1,53.07
9208,4564,1386,2026-04-28,38,55.75,0,40.06
9209,137,2317,2024-11-22,48,72.31,1,68.29
9210,4677,4056,2021-01-06,87,93.15,1,83.85
9211,1609,6579,2025-11-17,68,92.89,1,76.43
9212,1299,8765,2023-07-29,31,21.21,0,6.98
9213,3195,6672,2023-08-02,97,60.05,0,26.14
9214,2167,5388,2022-08-22,17,20.8,0,20.19
9215,3469,5470,2023-10-12,29,35.1,0,26.33
9216,8441,1163,2021-06-24,11,35.91,1,39.31
9217,9704,8749,2026-03-06,60,76.81,0,37.38
9218,348,4198,2025-12-21,32,20.01,0,15.07
9219,3432,5762,2025-01-27,101,57.55,1,50.02
9220,9749,3989,2022-06-24,155,90.23,1,65.6
9221,2046,5293,2025-11-09,21,51.16,0,21.16
9222,6661,4652,2020-09-03,22,43.22,0,35.76
9223,2094,193,2022-07-23,43,51.48,0,38.79
9224,1438,6064,2022-03-08,27,39.23,1,48.75
9225,821,971,2024-06-28,29,25.27,0,23.15
9226,5765,4269,2025-04-14,43,31.24,0,15.99
9227,1727,9848,2024-08-28,4,2.68,0,11.26
9228,9271,8377,2025-08-27,127,93.44,0,64.13
9229,7820,6891,2026-06-28,75,53.58,1,60.37
9230,9672,4669,2025-03-13,75,63.32,1,56.6
9231,6942,5491,2025-11-23,153,93.08,0,48.34
9232,3231,6977,2023-03-10,91,89.17,1,81.08
9233,4853,6752,2023-12-13,25,23.1,0,4.58
9234,8774,4995,2022-05-13,62,67.29,1,64.48
9235,8680,9361,2025-12-13,68,41.64,0,22.59
9236,5006,6112,2021-01-12,11,51.32,0,30.9
9237,8305,6456,2025-04-11,25,18.09,0,12.08
9238,3743,7129,2024-08-04,3,1.4,1,27.94
9239,4738,6277,2026-05-03,84,74.73,0,54
9240,2782,5537,2026-02-24,2,5.21,0,0
9241,1702,2998,2026-06-09,18,50.54,1,44.68
9242,5787,9373,2022-08-02,22,53.68,0,34.82
9243,7724,250,2024-11-14,4,13.31,0,1.41
9244,1750,9111,2022-04-01,103,66.77,0,45.84
9245,7544,7098,2024-09-22,8,9.5,0,10.01
9246,6435,7032,2020-07-13,57,85.03,1,73.27
9247,5483,2328,2021-11-08,5,23.24,0,17.78
9248,8925,985,2024-07-06,20,30.2,1,43.06
9249,7687,5337,2026-03-20,89,59.07,1,58.38
9250,7524,7658,2026-04-29,6,3.75,0,11.27
9251,2092,7880,2026-06-05,114,67.55,1,61.28
9252,6465,2140,2024-09-29,82,77.92,1,76.24
9253,4263,3947,2026-03-21,68,65.75,1,50.94
9254,2816,777,2024-06-13,78,57.86,0,29.01
9255,7632,2483,2024-01-09,21,16.76,1,38.13
9256,6168,3635,2024-07-03,24,22.97,0,18.21
9257,3151,2021,2024-02-19,3,10.85,0,0.37
9258,4730,2938,2024-05-16,60,80.68,1,60.28
9259,4250,9055,2021-05-02,71,59.66,0,31.27
9260,3749,5662,2024-06-26,1,1.21,0,5.49
9261,3227,5701,2025-07-07,9,13.8,0,8.22
9262,1435,245,2026-06-01,64,36.17,1,41.25
9263,8118,8537,2026-05-04,100,61.19,1,65.69
9264,3092,2286,2022-10-28,23,16.47,0,4.16
9265,8846,9882,2025-07-22,79,67.57,0,32.22
9266,5659,1243,2024-08-22,128,72.95,0,42.75
9267,7695,7114,2026-03-03,78,76.58,1,66.83
9268,1737,8142,2026-06-29,23,31.2,0,18.64
9269,8613,9680,2025-12-16,35,33.15,0,14.01
9270,6133,7168,2021-03-03,17,61.37,1,58.24
9271,8283,3202,2025-12-01,9,37.87,0,14.54
9272,2952,2347,2026-02-23,60,43.03,0,18.3
9273,5363,8860,2025-02-24,24,24.07,0,14.75
9274,4515,462,2022-04-04,30,41.19,0,19.83
9275,4873,1208,2024-05-11,75,51.56,0,25.55
9276,7596,1363,2022-01-11,5,9.85,0,15.11
9277,2078,2954,2021-04-11,21,19.75,0,20.33
9278,532,3670,2024-05-30,67,45.76,0,24.19
9279,8587,4860,2024-12-10,118,69.48,1,56.91
9280,3747,1830,2023-04-06,97,83.71,1,76.8
9281,9745,9953,2020-07-18,16,24.29,1,43.3
9282,3174,5682,2025-04-02,21,16.31,0,6.05
9283,2925,9203,2025-09-15,20,39.97,0,33.49
9284,2701,6330,2021-12-10,4,9.95,0,14.73
9285,4801,7550,2026-03-13,4,22.18,1,31.18
9286,9632,2627,2022-02-11,65,44.62,0,34.52
9287,3751,1118,2023-08-11,4,5.21,0,3.32
9288,9039,7679,2024-06-25,34,35.1,1,45.24
9289,4602,7777,2026-02-23,77,43.99,1,46.56
9290,7284,1570,2023-10-14,46,95.99,1,87.35
9291,4348,4734,2026-01-19,21,45.75,1,37.9
9292,3133,3272,2023-06-14,34,26,0,13.82
9293,3736,6142,2025-10-06,49,49.96,0,24.16
9294,9142,7974,2024-06-04,24,70.81,0,35.95
9295,5719,9309,2026-03-11,17,17.72,0,3.81
9296,8288,9077,2024-10-19,61,76.38,1,67.36
9297,3003,8584,2024-03-22,169,95.4,1,75.38
9298,8270,1347,2020-12-20,123,77.99,0,47.46
9299,2974,7347,2023-03-09,27,63.97,0,42.57
9300,709,5085,2024-02-12,125,70.75,0,49.46
9301,1077,2991,2025-07-04,20,56.18,1,53.01
9302,7476,6061,2025-10-07,63,55.41,0,26.43
9303,2288,9001,2021-12-01,100,78.92,0,56.1
9304,8488,1699,2022-02-25,2,2.72,1,23.02
9305,4610,7970,2024-08-20,63,47.86,0,28.11
9306,8574,6384,2025-09-05,65,98.49,1,85.06
9307,2757,6660,2025-05-15,95,62,1,52.43
9308,590,936,2024-07-04,45,66.81,0,34.17
9309,7337,3283,2026-06-09,49,32.94,0,14
9310,2046,759,2025-01-14,37,47.38,1,57.67
9311,3046,6445,2026-01-19,88,54.17,1,59.2
9312,3971,8541,2026-06-15,14,18.1,0,16.96
9313,5638,8127,2025-07-14,81,53.32,0,28.77
9314,609,5375,2024-10-29,75,49.88,0,20.37
9315,5182,4832,2023-10-19,50,74.17,1,55.68
9316,5964,5716,2025-03-01,173,97.94,1,79.44
9317,2933,30,2023-12-03,159,92.51,1,81.48
9318,1017,6725,2024-09-20,4,7.34,0,5.07
9319,2037,5006,2025-03-05,37,38.63,1,44.61
9320,5240,635,2026-03-16,43,45.43,0,20.41
9321,2377,1097,2024-10-27,114,78.68,0,46.72
9322,6086,2340,2024-08-05,69,62.07,0,40.33
9323,8245,9482,2024-01-30,67,77.73,1,73.31
9324,9878,3420,2019-12-20,2,1.54,0,0
9325,6316,217,2023-04-16,114,76.75,0,53.42
9326,421,9227,2021-05-03,94,61.27,0,34.12
9327,6098,2537,2019-10-30,65,52.59,0,27.54
9328,795,8239,2026-03-02,96,60.42,1,47.38
9329,3234,7446,2026-01-13,21,99.57,1,70.96
9330,4965,8256,2026-04-24,85,53.07,1,48
9331,541,2077,2024-02-15,92,76.75,1,75.71
9332,9139,2376,2025-08-01,87,84.63,0,57.92
9333,6639,4504,2025-09-05,57,31.7,0,20.57
9334,6863,5275,2022-02-14,24,43.82,0,22.99
9335,7456,1939,2020-06-11,12,37.24,1,52.08
9336,1838,3215,2021-02-17,36,42.05,0,23.2
9337,661,7638,2025-07-29,21,31.77,0,17.69
9338,2883,1037,2024-10-04,88,55.74,1,49.33
9339,7275,9623,2024-06-08,163,98.01,1,80.09
9340,6082,2146,2022-11-25,49,56.23,0,29.28
9341,4469,4940,2024-08-17,7,27.76,0,25.44
9342,701,1458,2022-12-09,86,60.81,1,66.1
9343,9344,328,2023-04-29,9,4.99,0,0
9344,870,605,2019-05-26,120,92.97,1,81.61
9345,1467,1972,2025-09-07,1,1.55,0,0
9346,1560,5626,2025-08-14,7,11.2,0,0.52
9347,1367,9304,2025-03-10,100,68.69,0,36.08
9348,3455,2638,2024-01-26,36,98.49,1,70.7
9349,7005,5134,2025-11-04,119,70.45,1,64.15
9350,9190,9930,2025-06-30,49,81.34,0,44.24
9351,8550,3970,2025-03-26,132,88.43,1,66.53
9352,7930,4876,2024-08-26,4,3.55,0,0
9353,54,2840,2025-10-19,94,85.02,0,60.73
9354,8755,1427,2026-05-23,14,14.54,0,10.63
9355,3313,1940,2023-09-26,29,59.43,1,54.51
9356,7316,9429,2024-01-08,20,45.25,1,41.88
9357,4120,9240,2025-03-28,68,85.63,1,72.78
9358,999,5052,2024-02-11,44,76.23,1,72.75
9359,6058,708,2026-04-17,5,12.82,0,14.32
9360,4515,8316,2023-12-14,18,12.12,1,33.75
9361,8274,8474,2024-04-14,93,76.52,0,49.85
9362,9720,6129,2025-09-22,92,52.5,1,58.75
9363,5019,3226,2024-05-20,4,6.07,0,0
9364,6400,9860,2023-06-23,108,83.45,0,58.76
9365,2997,2961,2023-10-22,81,72.52,1,64.67
9366,2808,5845,2023-09-24,12,28.39,0,9.14
9367,4518,2733,2023-07-02,103,62.32,1,61.96
9368,7040,388,2026-01-04,54,50.26,1,46.64
9369,1431,2653,2026-03-21,39,65.46,1,56.93
9370,6167,8836,2024-09-19,55,33.44,0,15.02
9371,4382,1156,2026-05-05,71,47.79,0,31.19
9372,2200,8580,2025-06-02,72,50.43,0,39.45
9373,5655,3749,2026-01-22,40,64.91,1,65.76
9374,1285,1205,2026-06-11,4,18.82,0,4.78
9375,5420,7221,2020-05-25,114,98.43,1,76.33
9376,9593,1618,2026-02-14,105,94.81,1,71.67
9377,9949,4032,2025-06-20,33,47.23,0,34.8
9378,4025,1417,2023-08-14,118,74.07,1,66.24
9379,7097,2163,2022-01-21,33,60.51,1,53.11
9380,3779,7299,2026-06-15,6,5.18,0,9.91
9381,3497,9797,2026-03-09,22,18.52,1,34.03
9382,6694,1315,2026-05-04,4,7.97,0,6.99
9383,5927,4772,2026-01-12,50,57.88,1,52.41
9384,5322,4982,2025-10-05,26,38.56,1,38.65
9385,7967,4482,2025-05-19,1,2,0,3.49
9386,1264,5133,2025-08-08,13,19.83,0,4.4
9387,7428,8975,2020-08-26,56,39.99,0,28.76
9388,169,10000,2026-03-08,81,87.61,1,79.24
9389,7634,6222,2024-11-19,170,98.28,1,69.22
9390,5672,8008,2023-11-23,31,34.57,0,25.43
9391,7225,9552,2023-06-08,15,16.72,0,15.37
9392,5102,9467,2026-06-20,9,14.8,0,0
9393,9637,4907,2026-01-16,62,42.42,0,32.1
9394,7430,1674,2023-10-13,113,95.01,1,77.46
9395,7061,2397,2024-07-08,86,89.14,1,66.23
9396,3374,8397,2026-05-08,90,92.07,1,72.65
9397,1061,6104,2024-12-13,33,57.04,1,47.21
9398,8190,5476,2023-06-18,94,84.4,1,64.38
9399,2850,8946,2025-09-22,65,47.53,1,40.04
9400,6553,3180,2022-08-29,68,57.85,1,48.79
9401,5277,8817,2026-02-13,69,89.71,1,66.68
9402,3936,2394,2025-12-28,47,57.11,0,40.86
9403,4443,9196,2024-04-08,31,96.73,1,78.73
9404,3391,9685,2023-02-11,45,45.04,1,54.21
9405,3255,4064,2025-06-22,39,52.31,1,56.44
9406,6658,7566,2026-06-24,12,41.7,0,17.68
9407,9858,5175,2026-06-10,10,7.55,0,5.83
9408,9644,5114,2026-06-20,26,85.22,0,48.5
9409,2938,1193,2026-06-29,72,69.24,1,70.28
9410,1195,3368,2026-01-09,57,73.63,1,56.01
9411,6867,5603,2026-01-27,21,59.79,0,45.84
9412,1138,3513,2026-05-22,26,94.57,1,67.49
9413,2482,4587,2025-12-29,56,59.54,0,44.57
9414,3476,4371,2025-08-28,42,25.79,0,9.66
9415,4140,710,2023-07-09,62,63.59,1,64.06
9416,7703,590,2026-05-23,30,67.22,1,65.42
9417,6525,1138,2026-04-14,2,1.39,0,0
9418,7040,6022,2025-04-22,37,30.72,0,12.93
9419,5563,4761,2026-02-21,17,31.84,0,21.12
9420,6354,4374,2026-01-16,103,64.15,0,30.1
9421,3146,1850,2024-05-10,52,40.57,0,25.83
9422,7763,7504,2026-06-25,42,50.78,0,39.33
9423,3718,1590,2026-06-21,98,75.49,1,57.13
9424,2543,9653,2023-09-30,20,60.42,1,54.6
9425,282,3296,2026-06-06,47,68.58,1,53.69
9426,7108,6556,2019-05-10,47,37.93,0,32.42
9427,6672,7724,2022-07-16,141,80.34,0,40.64
9428,47,3257,2025-01-16,30,21.46,0,9.06
9429,4950,7020,2025-06-23,31,71.74,0,51.44
9430,3546,9678,2026-05-22,59,47.66,0,23.11
9431,9215,6244,2021-01-16,12,13.6,0,8.74
9432,7147,7305,2026-03-03,30,28.09,0,24.3
9433,3756,272,2025-06-23,7,5.85,0,6.59
9434,3925,2817,2019-04-30,118,97.01,1,79.35
9435,2513,135,2026-04-19,90,80.4,0,43.16
9436,8590,3436,2025-12-13,148,82.93,1,69.22
9437,4753,3333,2026-06-24,64,71.54,1,53.46
9438,3526,797,2025-12-27,101,92.59,1,75.32
9439,205,6086,2025-08-26,37,37.85,1,34.24
9440,9996,8513,2022-06-30,26,60.75,0,43.55
9441,926,3100,2024-08-25,5,14.18,0,1.06
9442,1460,7237,2025-11-17,99,61.97,0,31.71
9443,2647,5294,2026-03-30,69,39.9,1,47.73
9444,3130,6273,2023-08-04,19,23.29,0,21.93
9445,7906,7378,2026-04-22,11,24.58,0,18.3
9446,501,1790,2026-06-03,81,65.16,0,44.98
9447,8013,4990,2025-03-17,11,9.47,0,7.23
9448,7051,5383,2025-09-10,9,43.82,1,56.17
9449,3487,6108,2025-12-06,26,20.92,0,4.02
9450,3352,7927,2026-03-17,21,33.9,0,12.67
9451,1045,2073,2021-03-18,129,84.43,1,79.46
9452,4114,226,2023-03-10,83,53.09,1,46.08
9453,1365,6949,2024-08-24,13,35.99,0,29.58
9454,6432,79,2026-01-25,27,65.08,1,51.27
9455,8457,7651,2023-06-06,26,23.96,0,15.07
9456,1727,3811,2024-02-21,98,66.07,1,51.25
9457,1899,8200,2024-01-04,10,8.27,0,0
9458,8972,8961,2025-10-22,34,34.12,0,20.97
9459,10000,3816,2026-03-20,78,46.77,0,34.7
9460,5210,3028,2025-04-25,19,76.56,1,64.47
9461,5882,4146,2026-04-23,179,99.7,1,72.55
9462,9422,7236,2024-03-29,28,99.13,1,86.49
9463,3429,7234,2024-11-26,24,20.85,0,20.2
9464,1033,3276,2023-11-16,39,28.33,0,11.28
9465,8418,5021,2025-01-04,31,23.01,0,14.12
9466,7472,80,2025-06-01,32,77.34,1,71.35
9467,5554,9417,2026-06-26,56,34.38,0,18.61
9468,2487,7577,2025-10-21,21,52.78,1,49.12
9469,2686,3913,2026-06-04,6,9.89,0,5.92
9470,8980,9039,2026-02-18,13,55.01,0,41.32
9471,1893,4741,2025-07-26,28,90.54,1,71.95
9472,9244,4764,2023-11-11,19,12.49,1,34.93
9473,6154,3503,2023-10-31,18,77.03,1,65.32
9474,2393,7220,2026-05-30,160,96.49,1,86.89
9475,1512,9452,2022-06-28,43,71.06,1,65.32
9476,9065,8333,2025-05-19,39,89.72,1,83.74
9477,3095,2411,2024-12-16,89,56.52,0,35.75
9478,6940,1959,2026-05-06,82,54.14,1,56.99
9479,4969,6044,2024-06-13,2,7.44,0,12.53
9480,1504,794,2026-01-20,12,23.34,0,5.49
9481,1293,5763,2026-06-12,53,67.53,1,62.72
9482,2478,6639,2026-04-23,63,95.67,1,69.9
9483,8087,1095,2021-02-03,5,3.62,0,6.49
9484,5125,2646,2023-10-07,10,10.25,0,12
9485,3859,6563,2025-04-15,73,58.63,0,38.41
9486,5847,6456,2021-10-19,29,37.34,0,25.75
9487,7191,7517,2026-01-21,48,51.62,0,30.33
